source,target,similarity
도움이,결합할인을,0.9967663288116456
도움이,설명해주세요.,0.9967161417007446
도움이,할인받아서,0.9966805577278136
도움이,번,0.9966683387756348
도움이,구매,0.9965595006942748
도움이,다,0.996513307094574
도움이,상태,0.9963253140449524
도움이,청구된,0.9962917566299438
도움이,걸리는,0.9962009191513062
도움이,추천합니다.,0.9961626529693604
도움이,되는,0.9959930777549744
도움이,<DATA_AMOUNT>,0.995972752571106
도움이,드리는,0.9959633946418762
도움이,멤버십에,0.995952844619751
도움이,된,0.9959458708763124
도움이,결제를,0.9959309697151184
도움이,포인트,0.9959131479263306
휴대폰까지,CU,0.9951657056808472
휴대폰까지,걸리는,0.9951317310333252
휴대폰까지,된,0.995006024837494
휴대폰까지,느린,0.9948982000350952
휴대폰까지,방식에,0.9948858618736268
휴대폰까지,"음성,",0.99485844373703
필요한가요?,이내로,0.9870220422744752
필요한가요?,완료됩니다.,0.9866429567337036
필요한가요?,처리되었습니다.,0.986023724079132
필요한가요?,문의는,0.98593932390213
필요한가요?,끊을게요.,0.9859041571617126
필요한가요?,됐어.,0.985889494419098
필요한가요?,만족하셨으면,0.9848740100860596
필요한가요?,알았어.,0.98402738571167
필요한가요?,않으셨기,0.9839542508125304
필요한가요?,있으면,0.9837217926979064
필요한가요?,가겠습니다.,0.9836780428886414
필요한가요?,주셔서,0.9835225939750672
필요한가요?,홈페이지에서,0.9833585023880004
필요한가요?,없으십니까?,0.9832360744476318
필요한가요?,해지됩니다.,0.9831085205078124
필요한가요?,분실보험에,0.9828987121582032
필요한가요?,없습니다.,0.982644021511078
필요한가요?,좋겠습니다.,0.9823289513587952
필요한가요?,때문입니다.,0.9822561740875244
택배로,보내고,0.9964547753334044
택배로,아이폰,0.9934739470481871
택배로,있어요?,0.9932369589805604
택배로,해지하시겠어요?,0.9931917786598206
택배로,기기로,0.9930909872055054
사용을,제휴처에서,0.9964669346809388
사용을,중,0.9963961839675904
사용을,일반적으로,0.9963276386260986
사용을,CU,0.9956846237182616
사용을,멤버십에,0.9954854249954224
사용을,되는,0.9954567551612854
사용을,방식에,0.9954394698143004
사용을,일본이야.,0.9953984022140504
사용을,관리하는,0.9952783584594728
일반적으로,제휴처에서,0.9953813552856444
일반적으로,방식에,0.9952269792556764
일반적으로,CU,0.9951202273368835
일반적으로,중,0.9950127601623536
일반적으로,멤버십에,0.994974970817566
일반적으로,10GB,0.9945141673088074
일반적으로,보시면,0.9944878220558168
사용하고,하려고,0.9951921701431274
사용하고,내가,0.9946962594985962
사용하고,정지를,0.9946672916412354
사용하고,추가하고,0.9930309057235718
사용하고,"야,",0.9929811954498292
사용하고,결합상품을,0.9918299913406372
사용하고,씨발.,0.9917670488357544
사용하고,태블릿이,0.9916950464248656
사용하고,고객센터입니다.,0.9916128516197203
사용하고,결합상품,0.9915199875831604
사용하고,느립니다.,0.9915067553520204
사용하고,적립하고,0.9914548397064208
사용하고,분실했는데,0.9911397099494934
사용하고,주신,0.991119921207428
사용하고,이,0.9907901287078856
내가,"야,",0.9936645030975342
내가,문의드려요.,0.9899079203605652
내가,적립하고,0.9898529052734376
이,분실했는데,0.993710994720459
이,내가,0.991868257522583
이,"야,",0.9910203814506532
이,수리하고,0.9903246760368348
이,가입한,0.9900621175765992
태블릿이,연결이,0.9923366904258728
할인은,내가,0.9951375126838684
할인은,내용이,0.9934417605400084
할인은,"야,",0.9933764934539796
할인은,사용하고,0.9922469854354858
할인은,고객센터입니다.,0.9920161962509156
할인은,해요.,0.9919607043266296
할인은,주신,0.991914689540863
할인은,돼?,0.9917418360710144
할인은,하려고,0.990960657596588
할인은,씨발.,0.990820586681366
할인은,복잡해요.,0.9907576441764832
할인은,문의드려요.,0.9904791116714478
할인은,추천,0.9904724955558776
할인은,결제가,0.990161955356598
할인은,문제로,0.9898282885551452
할인은,구매하고,0.9895318150520324
할인은,다이아몬드,0.9894450306892396
할인은,무제한이고,0.989438772201538
할인은,하는,0.9890072345733644
할인은,알려줘.,0.9889954924583436
새로,새,0.9912185668945312
새로,포인트를,0.9901306629180908
새로,설치하고,0.9880605340003968
새로,개통하고,0.9878267049789428
새로,안녕하세요!,0.9871430397033693
새로,가입한,0.9866032600402832
새로,이,0.9840936064720154
새로,신규,0.9835817813873292
새로,연결이,0.9806098341941832
새로,진짜,0.979782223701477
새로,분실했는데,0.9796724319458008
새로,사용하고,0.979529857635498
새로,안녕하세요.,0.979370415210724
새로,신청합니다.,0.9788169860839844
새로,문의하려고,0.9787018299102784
하는,"야,",0.9956181049346924
하는,주신,0.995387613773346
하는,적립하고,0.9942446351051332
하는,신청할,0.9940532445907592
하는,하려고,0.9940394163131714
하는,분실했는데,0.9932919144630432
하는,결제가,0.9927361607551576
하는,복잡해요.,0.9926328659057616
하는,사용하고,0.9925262331962584
하는,태블릿이,0.9923470616340636
하는,고객센터입니다.,0.992305338382721
하는,느립니다.,0.9919520020484924
하는,이,0.9917685389518738
하는,'+,0.991535186767578
하는,내가,0.9915266036987304
하는,잃어버렸습니다.,0.9915240406990052
하는,결합상품,0.991518259048462
하는,연결이,0.9913129806518556
하는,돼?,0.9912803173065186
"야,",적립하고,0.9933458566665648
"야,",해지하시겠어요?,0.9920718669891356
"야,",해지하실,0.991782546043396
"야,",문의드려요.,0.99170184135437
관련해서,잃어버렸어요.,0.9942348003387452
관련해서,신청합니다.,0.9938356876373292
관련해서,이,0.992701530456543
관련해서,분실했는데,0.9926527738571168
관련해서,도대체,0.9919597506523132
관련해서,수리하고,0.9914998412132264
관련해서,신규,0.9911415576934814
관련해서,하는,0.9910763502120972
관련해서,진짜,0.9904064536094666
관련해서,연결이,0.9898909330368042
관련해서,'+,0.9882870316505432
관련해서,와이파이가,0.9882612824440002
관련해서,안녕하세요!,0.9878822565078736
관련해서,개통하고,0.987783908843994
관련해서,신청할,0.9876104593276978
관련해서,하려고,0.987329125404358
관련해서,가입한,0.9869338274002076
관련해서,분실했어요.,0.9865071177482604
관련해서,가입하려고요.,0.9862678050994872
관련해서,"야,",0.986034631729126
나올,변경됩니다.,0.991608738899231
나올,점이,0.991018295288086
나올,문의는,0.9904336929321288
나올,바랍니다.,0.990431010723114
나올,기간을,0.9903185367584229
나올,받아보실,0.9900125861167908
나올,1GB가,0.989682912826538
나올,그래요?,0.9896656274795532
나올,사용하지,0.9888815879821776
나올,변경일은,0.9886199235916138
나올,싸지는데요?,0.9885683059692384
나올,그거로,0.9885578155517578
나올,주실,0.9881221652030944
나올,보통입니다.,0.9877240657806396
나올,적용되었습니다.,0.9876294136047364
고객센터를,매장에,0.9951205253601074
고객센터를,매장,0.994690239429474
고객센터를,방문하시거나,0.9943568706512452
고객센터를,내야,0.9937997460365297
고객센터를,가능한가요?,0.993407905101776
고객센터를,<DISCOUNT_CHARGE>원입니다.,0.99323832988739
고객센터를,화면,0.99321186542511
고객센터를,방문하셔도,0.992987334728241
고객센터를,직영점을,0.9924888610839844
고객센터를,홈페이지나,0.9922771453857422
고객센터를,옵션을,0.9920612573623656
고객센터를,신청하시면,0.9920129179954528
9시부터,오후,0.9951167702674866
9시부터,납부하면,0.993721604347229
9시부터,기간은,0.9936134815216064
9시부터,이미,0.9930818676948548
9시부터,6시까지입니다.,0.9926533699035645
9시부터,고객센터를,0.992594301700592
9시부터,<DISCOUNT_CHARGE>원입니다.,0.9925597310066224
9시부터,방문하셔도,0.9921098947525024
9시부터,과정이,0.9920988082885742
9시부터,홈페이지나,0.9916038513183594
9시부터,매장,0.9913113117218018
9시부터,일부,0.991304874420166
9시부터,<PRICE>원에,0.9910563230514526
9시부터,매장에,0.9909675121307372
9시부터,<STORAGE_AMOUNT>의,0.9907528758049012
9시부터,가입하실,0.9906781911849976
9시부터,수리로,0.9906055927276612
9시부터,납부하셨습니다.,0.9903938174247742
9시부터,상담을,0.9900774955749512
내야,거죠?,0.9946959614753724
내야,가능,0.9945766925811768
내야,여행,0.994523823261261
내야,방문하시거나,0.994150459766388
내야,증상,0.9939571022987366
내야,가시는,0.9938859343528748
내야,쓸,0.993771493434906
내야,신청하려면,0.9936957955360411
내야,어디인가요?,0.9935451149940492
내야,되시겠습니까?,0.9935007095336914
내야,매장에,0.9934999346733092
내야,가격은요?,0.993471622467041
내야,시가,0.993462860584259
내야,그래.,0.9934404492378236
이체입니다.,은행,0.9937703609466552
이체입니다.,<PLAN_NAME>인데요.,0.9932754039764404
이체입니다.,장기,0.9930905103683472
이체입니다.,생년월일과,0.992836594581604
이체입니다.,<MODEL>로,0.9925572276115416
이체입니다.,이체요.,0.9922560453414916
이체입니다.,은행으로,0.9918671250343324
이체입니다.,등급이십니다.,0.9913554191589355
이체입니다.,이체에서,0.991348922252655
이체입니다.,무제한입니다.,0.9913234114646912
이체입니다.,설명,0.991251826286316
이체입니다.,기기로,0.9909668564796448
은행,<CARD_NAME>,0.993302881717682
은행,생년월일과,0.9930418729782104
은행,기기로,0.992880880832672
은행,됐습니다.,0.9923020005226136
은행,<PLAN_NAME>인데요.,0.9919896721839904
은행명,카드번호와,0.9950462579727172
은행명,납부해,0.9946063756942748
은행명,싶어.,0.9937068819999696
은행명,필요,0.993529736995697
은행명,변경했어요.,0.9934245347976683
은행명,오후로,0.9927986860275269
은행명,해지는,0.992394208908081
은행명,인기,0.9922446012496948
은행명,영수증은,0.9921566843986512
카드번호와,변경했어요.,0.9938564300537108
카드번호와,<MODEL>로,0.9934342503547668
카드번호와,오후로,0.9931809306144714
카드번호와,<DATA_AMOUNT>,0.9931378960609436
카드번호와,기기로,0.992880880832672
카드번호와,인기,0.9928497076034546
추가하고,결합상품을,0.9955177307128906
추가하고,납부에,0.9951188564300536
추가하고,정지를,0.9945248961448668
추가하고,해지하십니까?,0.993923842906952
추가하고,할인에,0.9931939840316772
추가하고,문의드려요.,0.992698609828949
추가하고,해지하실,0.9925338625907898
추가하고,느립니다.,0.9919865727424622
추가하고,씨발.,0.9918432235717772
추가하고,보충권을,0.9918140172958374
추가하고,추가하시겠습니까?,0.9917864203453064
추가하고,내용이,0.9911551475524902
추가하고,서비스인지,0.9907403588294984
내용이,문의드려요.,0.9934692978858948
내용이,구매하고,0.9925520420074464
내용이,결합상품을,0.9910343885421752
내용이,추가하시겠습니까?,0.991015374660492
내용이,해지하시겠어요?,0.9908072352409364
내용이,무제한이고,0.9902476668357848
내용이,"야,",0.9901526570320128
내용이,궁금증이,0.9894076585769652
속도별,<DATA>입니다.,0.993457019329071
속도별,"GS25,",0.9928832650184632
속도별,"제공되며,",0.9920641779899596
속도별,5기가,0.9919210076332092
속도별,3GB,0.9914352893829346
속도별,않으셨다면,0.991391658782959
속도별,적은,0.991226077079773
카드번호를,짜증나요.,0.9929916858673096
카드번호를,<MODEL>이야.,0.9913892149925232
카드번호를,않는다고,0.991252601146698
카드번호를,장소를,0.9908046126365662
확인을,"<NAME>,",0.9964247345924376
확인을,카드번호를,0.9944322109222412
확인을,<NAME>이에요.,0.9943424463272096
확인을,봐주세요!,0.9932360649108888
확인을,분실한,0.9931585788726808
확인을,말씀하세요.,0.993108868598938
확인을,복잡해요?,0.9929577112197876
확인을,소액결제,0.9928708076477052
확인을,해결해,0.9925416707992554
확인을,"죄송합니다,",0.9924158453941344
확인을,회선,0.9914742112159728
확인을,하면,0.9912480115890504
확인을,거예요.,0.9910457134246826
확인을,작동하지,0.9910089373588562
확인을,명의자분,0.9907038807868958
"<NAME>,",카드번호를,0.9958200454711914
"<NAME>,",<NAME>이에요.,0.9948540925979614
"<NAME>,",해결해,0.9932624101638794
"<NAME>,","죄송합니다,",0.9926447868347168
"<NAME>,",말씀하세요.,0.9925689101219176
"<NAME>,",복잡해요?,0.992518663406372
"<NAME>,",봐주세요!,0.9922382831573486
"<NAME>,",작동하지,0.9919413328170776
"<NAME>,",분실한,0.9908120036125184
"<NAME>,",거예요.,0.99052095413208
"<NAME>,",짜증나요.,0.990519881248474
봐줬으면,본인,0.9896305203437804
봐줬으면,확인하겠습니다.,0.9895047545433044
봐줬으면,작동하지,0.989337146282196
봐줬으면,와!,0.9881187081336976
봐줬으면,측정한,0.9880754947662354
봐줬으면,방문하셔서,0.9874187707901
봐줬으면,<MODEL_NAME>이죠?,0.9874171018600464
봐줬으면,말씀하세요.,0.9871797561645508
봐줬으면,끊겼어요.,0.9871684312820436
봐줬으면,제한,0.9869004487991332
"제공되며,",것도,0.9947763681411744
"제공되며,","GS25,",0.9943568706512452
"제공되며,",<CHARGE>까지,0.9936599135398864
"제공되며,",<DATA>입니다.,0.9935489892959596
"제공되며,",1년,0.9934557676315308
"제공되며,",5기가,0.9931011199951172
어때요?,변경이,0.9844843745231628
어때요?,나올,0.9840006232261658
어때요?,무제한에,0.9831967949867249
어때요?,절약,0.9821863174438475
어때요?,이게,0.9821375608444214
어때요?,문의는,0.9817167520523072
어때요?,그래요?,0.98140686750412
어때요?,<NEW_CHARGE>입니다.,0.9806759357452391
어때요?,지난달보다,0.9798591136932372
어때요?,알았어.,0.9793658256530762
어때요?,해당,0.9792617559432985
어때요?,내역은,0.9792413711547852
어때요?,적용되었습니다.,0.9791576862335204
어때요?,뭐야?,0.9790387749671936
어때요?,바랍니다.,0.978585422039032
어때요?,채우지,0.9784469604492188
어때요?,변경됩니다.,0.978152632713318
어때요?,청구서를,0.9776944518089294
어때요?,않으셨기,0.9776808619499208
뭐야?,이게,0.9966930150985718
뭐야?,1GB에,0.9931989908218384
뭐야?,진행됩니다.,0.9930666089057922
뭐야?,대한,0.9926876425743104
뭐야?,할부,0.9923664927482604
뭐야?,이해합니다.,0.9910759329795836
뭐야?,괜찮은,0.9908258318901062
뭐야?,이미,0.9907888770103456
뭐야?,어디서,0.9906089305877686
뭐야?,납부하면,0.9905868768692015
뭐야?,"좋아,",0.9905002117156982
뭐야?,오래,0.990359365940094
뭐야?,기간에,0.9902650117874146
뭐야?,채우지,0.9901909232139589
뭐야?,납부하셨습니다.,0.9901421070098876
뭐야?,구매해,0.989937663078308
뭐야?,거죠?,0.9894288182258606
뭐야?,영수증은,0.9891773462295532
내역은,뭐야?,0.9954463839530944
내역은,이게,0.9940564632415771
내역은,1GB에,0.990563690662384
내역은,어디서,0.9897038340568542
내역은,납부하면,0.9894157648086548
내역은,6시까지입니다.,0.9885616302490234
내역은,이미,0.988239049911499
내역은,대한,0.9881523251533508
내역은,괜찮은,0.9878454208374025
내역은,진행됩니다.,0.98771333694458
내역은,할부,0.9872117638587952
내역은,공간을,0.9870022535324096
내역은,기간은,0.9868326187133788
내역은,일부,0.98682963848114
내역은,이해합니다.,0.9867467284202576
내역은,당일,0.9861087203025818
내역은,채우지,0.9860915541648864
내역은,약정으로,0.9859711527824402
내역은,집에서,0.98593008518219
내역은,안내,0.9857784509658812
가격을,음성과,0.9961041212081908
가격을,싸지는데요?,0.9946584701538086
가격을,제일,0.9945582747459412
가격을,무제한에,0.9942068457603456
가격을,"음성,",0.994165301322937
가격을,"데이터,",0.9937317371368408
구매해,가격을,0.9960506558418274
구매해,진행됩니다.,0.9950480461120604
구매해,지난달보다,0.9943554997444152
구매해,<PLAN>으로,0.9941348433494568
구매해,음성과,0.9939160943031312
구매해,설명,0.9937850832939148
구매해,청구된,0.9935069680213928
구매해,추천합니다.,0.993394374847412
구매해,도움이,0.993302881717682
구매해,1GB에,0.99307382106781
구매해,대한,0.992881715297699
구매해,그거로,0.9928789138793944
구매해,결합할인을,0.9928767085075378
구매해,후로,0.9928608536720276
구매해,연락드리겠습니다.,0.9928276538848876
구매해,괜찮은,0.9928013682365416
구매해,기간,0.992735743522644
구매해,구성과,0.9926984906196594
구매해,금액은,0.992589831352234
지난달보다,가격을,0.9957395195961
지난달보다,음성과,0.9948782920837402
지난달보다,썼나요?,0.9948778748512268
지난달보다,"다르지만,",0.9947720170021056
지난달보다,기간,0.9946894645690918
지난달보다,<PLAN>으로,0.9946870803833008
지난달보다,옵션은,0.9946469664573668
지난달보다,그런,0.9941547513008118
지난달보다,구성과,0.994112491607666
지난달보다,변경됩니다.,0.9941118955612184
지난달보다,이상,0.9939729571342468
지난달보다,싸지는데요?,0.9939634203910828
지난달보다,금액은,0.9939129948616028
지난달보다,"음성,",0.993865728378296
지난달보다,동안,0.9938650131225586
지난달보다,할인해,0.9938512444496156
지난달보다,5GB,0.9938458800315856
지난달보다,도움이,0.9937596321105956
문의는,됐어.,0.9956190586090088
문의는,끊을게요.,0.9953641295433044
문의는,이내로,0.9936313033103944
문의는,없으십니까?,0.9924869537353516
문의는,없습니다.,0.9922779202461244
문의는,처리되었습니다.,0.99160236120224
문의는,보내줘.,0.9911330342292786
문의는,받아보실,0.9908751249313354
오늘부터,바랍니다.,0.9912794828414916
오늘부터,변경해주세요.,0.9909130334854126
오늘부터,몇,0.9908137321472168
오늘부터,그것으로,0.9908134937286376
오늘부터,주시기,0.9906870126724244
오늘부터,그래요?,0.9903258681297302
오늘부터,완료,0.9900935888290404
오늘부터,다시,0.9899183511734008
오늘부터,그거로,0.9898443222045898
오늘부터,점이,0.9897666573524476
오늘부터,보통입니다.,0.9894940257072448
오늘부터,해지해,0.989472508430481
오늘부터,필요,0.9893754124641418
오늘부터,받아보실,0.9890570044517516
오늘부터,필요하시면,0.9890145659446716
오늘부터,1GB가,0.9885237812995912
오늘부터,할게요.,0.9885062575340272
오늘부터,채우지,0.988479733467102
만족하셨으면,이내로,0.9955632090568542
만족하셨으면,않으셨기,0.995323359966278
만족하셨으면,방문하여,0.994678795337677
만족하셨으면,때문입니다.,0.9944996237754822
만족하셨으면,받으시고,0.9944427609443665
만족하셨으면,없습니다.,0.9943734407424928
만족하셨으면,처리되었습니다.,0.9939303994178772
만족하셨으면,끊을게요.,0.9931960105895996
만족하셨으면,분실보험에,0.9928467869758606
만족하셨으면,문의는,0.9925918579101562
만족하셨으면,안내,0.9920447468757628
보안,해지하십니까?,0.9943013191223145
보안,추가하고,0.9940292239189148
보안,납부에,0.9935930371284484
보안,보충권을,0.9935128688812256
보안,추가하시겠습니까?,0.9927980899810792
보안,할인에,0.9925941824913024
보안,해지하실,0.9915578961372375
보안,결합상품을,0.991508960723877
보안,느립니다.,0.9912460446357728
보안,방법에,0.9908459782600404
보안,구매하고,0.9905961155891418
보안,문의드려요.,0.990417182445526
보안,싶은,0.9901679754257202
보안,정지를,0.9899889826774596
보안,기기의,0.9897031188011168
느립니다.,적립하고,0.9958057403564452
느립니다.,해지하실,0.995222508907318
느립니다.,태블릿이,0.9929226636886596
느립니다.,"야,",0.9928003549575806
느립니다.,싶은,0.9925318360328674
느립니다.,해지하십니까?,0.9920408129692078
느립니다.,할인에,0.9920066595077516
느립니다.,받고,0.9919020533561708
느립니다.,계속,0.9918909072875975
느립니다.,정지를,0.9918794631958008
느립니다.,자꾸,0.9917907118797302
바꿀,원하시면,0.9946118593215942
바꿀,단계,0.9940236806869508
바꿀,변경하실,0.9937343001365662
바꿀,한,0.9934082627296448
바꿀,그거,0.9930880069732666
바꿀,생년월일과,0.992963969707489
바꿀,원하시는,0.9929555654525756
바꿀,사용하시는,0.9926550984382628
바꿀,다이아몬드,0.9921117424964904
바꿀,"생년월일,",0.9919761419296264
바꿀,바꿀게요.,0.9914119839668274
바꿀,은행,0.9911335110664368
바꿀,아깝더라고요.,0.9911327958106996
바꿀,중이시군요.,0.9910776615142822
바꿀,"사용하고,",0.9910613894462584
바꿀,<NEW_PLAN_NAME>으로,0.990804135799408
바꿀,있는데,0.9906260371208192
바꿀,싶으십니까?,0.9903759360313416
바꿀,이체입니다.,0.9901819825172424
납부하면,<DISCOUNT_CHARGE>원입니다.,0.995280385017395
납부하면,공간을,0.9952358603477478
납부하면,알,0.9950392246246338
납부하면,<STORAGE_AMOUNT>의,0.9948190450668336
납부하면,"좋아,",0.9947609901428224
납부하면,거죠?,0.9945507049560548
납부하면,일부,0.9945486187934875
납부하면,할인받아서,0.9942625761032104
납부하면,약정으로,0.99407160282135
납부하면,어디서,0.9938270449638368
납부하면,매장,0.993697464466095
납부하면,할부,0.993672013282776
납부하면,옵션을,0.99357408285141
납부하면,대한,0.9935093522071838
납부하면,납부하셨습니다.,0.99338299036026
납부하면,2년,0.9933790564537048
알,거죠?,0.9949741959571838
알,안전하게,0.9944306015968324
알,<STORAGE_AMOUNT>의,0.9943620562553406
알,옵션을,0.9938141703605652
알,할인율은,0.9937846660614014
알,사용하실,0.9935941100120544
알,"좋아,",0.9934899210929872
알,저장합니다.,0.9932462573051452
알,할인받아서,0.993153750896454
알,<CHARGE>원,0.9929041266441344
알,걸리는,0.992823362350464
알,어디인가요?,0.9928203821182252
알,여행,0.9927956461906432
알,방식에,0.9927876591682434
옵션을,가시는,0.995171070098877
옵션을,사용을,0.9951294660568236
옵션을,상태,0.9949076175689696
옵션을,방식에,0.9948703646659852
옵션을,"좋아,",0.9948222041130066
옵션을,매장,0.9947370886802672
옵션을,사용하실,0.9947141408920288
옵션을,여행,0.9945279955863952
옵션을,방문하셔도,0.9944294095039368
옵션을,된,0.9943538904190063
공간을,<STORAGE_AMOUNT>의,0.99583899974823
공간을,<CHARGE>원,0.9950000047683716
공간을,청구된,0.9949880838394164
공간을,"좋아,",0.99478280544281
공간을,2년,0.99470853805542
공간을,거죠?,0.9946971535682678
공간을,약정으로,0.9946348667144777
공간을,번,0.9946172833442688
공간을,알,0.994605541229248
공간을,어디서,0.99456787109375
공간을,느린,0.9944778084754944
공간을,방식에,0.9944562911987304
공간을,할인율은,0.9942488074302672
<DISCOUNT_CHARGE>원입니다.,내야,0.9959996938705444
<DISCOUNT_CHARGE>원입니다.,거죠?,0.9942880868911744
<DISCOUNT_CHARGE>원입니다.,증상,0.9939036965370178
<DISCOUNT_CHARGE>원입니다.,가능,0.993756115436554
<DISCOUNT_CHARGE>원입니다.,시가,0.9936326146125792
<DISCOUNT_CHARGE>원입니다.,"좋아,",0.993413269519806
<DISCOUNT_CHARGE>원입니다.,매장,0.9932945370674132
<DISCOUNT_CHARGE>원입니다.,가능한가요?,0.993077516555786
<DISCOUNT_CHARGE>원입니다.,택배가,0.9930298328399658
<DISCOUNT_CHARGE>원입니다.,쓸,0.992957592010498
<DISCOUNT_CHARGE>원입니다.,매장에,0.9929484724998474
<DISCOUNT_CHARGE>원입니다.,방문하셔도,0.9929417371749878
<DISCOUNT_CHARGE>원입니다.,여행,0.9928556084632874
<DISCOUNT_CHARGE>원입니다.,없어요?,0.992849349975586
매장,방문하셔도,0.9952927827835084
매장,가능,0.994472324848175
조치를,취하겠습니다.,0.9958598017692566
조치를,추가적인,0.995725393295288
조치를,24개월,0.9954773783683776
조치를,방식에,0.9954475164413452
조치를,할인율은,0.9953575730323792
조치를,느린,0.9951853156089784
조치를,동봉된,0.9949503540992736
조치를,거죠?,0.9946710467338562
조치를,가시는,0.9943479895591736
조치를,"좋아,",0.9943098425865172
조치를,용량은,0.994298815727234
조치를,중복,0.9942660927772522
조치를,휴대폰까지,0.9942399263381958
조치를,청구된,0.9941858649253844
조치를,2년,0.99414724111557
조치를,줄여야,0.9939901828765868
조치를,옵션을,0.9937822222709656
조치를,할부로,0.9937310218811036
조치를,공간을,0.9936587810516356
매장에,방문하셔도,0.9961243867874146
매장에,매장,0.9960168600082396
매장에,옵션을,0.9939822554588318
매장에,전원이,0.9938611388206482
매장에,상담을,0.993601381778717
매장에,된,0.993415117263794
매장에,화면,0.9933754205703736
매장에,가시는,0.9931756854057312
<STORAGE_AMOUNT>의,사용하실,0.9962087273597716
<STORAGE_AMOUNT>의,"좋아,",0.995409905910492
<STORAGE_AMOUNT>의,구매,0.9953874945640564
<STORAGE_AMOUNT>의,할인받으실,0.9953338503837584
<STORAGE_AMOUNT>의,방식에,0.9952584505081176
<STORAGE_AMOUNT>의,동안,0.9951352477073668
<STORAGE_AMOUNT>의,옵션을,0.9951322078704834
<STORAGE_AMOUNT>의,결제를,0.9949015974998474
<STORAGE_AMOUNT>의,된,0.9948680996894836
아깝더라고요.,이런,0.9947184920310974
아깝더라고요.,3GB,0.9937567114830016
아깝더라고요.,사용량,0.9932002425193788
변경하려는,요금제보다,0.9953393936157228
변경하려는,편입니다.,0.9937440156936646
변경하려는,<PLAN>입니다.,0.9937248229980468
변경하려는,<NEW_CHARGE>,0.9934329986572266
변경하려는,남아서,0.9929007291793824
변경하려는,나오셨습니다.,0.992300510406494
변경하려는,아깝더라고요.,0.9922163486480712
변경하려는,없나요?,0.9917373657226562
변경하려는,그거,0.991488516330719
변경하려는,많으시군요.,0.9912666082382202
"사용하고,",통화료가,0.994511604309082
"사용하고,",이상해서요.,0.9940200448036194
"사용하고,",선택해,0.9938919544219972
"사용하고,",걸리네요.,0.9934457540512084
"사용하고,",음성통화도,0.9934009313583374
"사용하고,",아깝더라고요.,0.9922155141830444
"응,",알려줘!,0.9960651397705078
"응,",따르면,0.9941272735595704
"응,",생각하는데요.,0.9936856031417848
"응,",하시겠어요?,0.9932492971420288
"응,",해봐!,0.9930516481399536
"응,",비싸서요.,0.992981731891632
"응,","사용료,",0.9926602840423584
"응,",되시나요?,0.9921249151229858
"응,",지난,0.9917179942131042
"응,",이렇게,0.9915975332260132
"응,",없으십니다.,0.991397261619568
"응,",분실한,0.9904561638832092
"응,",지난달과,0.9903131127357484
"응,",미납은,0.9902268648147584
"응,",오래,0.9901140332221984
"응,","죄송합니다,",0.9901018738746644
"응,",<NAME>이에요.,0.9897785186767578
"응,",사용하신,0.9894294738769532
"응,",복잡해요?,0.9893645644187928
"응,",카드번호를,0.9892985224723816
따르면,생각하는데요.,0.9920851588249208
따르면,비싸서요.,0.9902615547180176
따르면,납부한,0.9892691373825072
따르면,사용하신,0.9889033436775208
따르면,이게,0.988062620162964
따르면,해보셨나요?,0.9879360198974608
알려줘!,하시겠어요?,0.993755340576172
알려줘!,따르면,0.9936659336090088
알려줘!,비싸서요.,0.9927353262901306
알려줘!,생각하는데요.,0.9923641681671144
알려줘!,분실한,0.9922789931297302
알려줘!,"사용료,",0.9921483397483826
알려줘!,명의자분,0.9913140535354614
알려줘!,해봐!,0.9911237359046936
알려줘!,되시나요?,0.9908156394958496
알려줘!,이렇게,0.9906118512153624
알려줘!,오래,0.9902566075325012
알려줘!,없으십니다.,0.990212380886078
알려줘!,받나요?,0.990173637866974
알려줘!,지난,0.9899578094482422
알려줘!,"죄송합니다,",0.9898921251296996
알려줘!,장소를,0.9897403717041016
알려줘!,얼마,0.9895886182785034
알려줘!,계속,0.9892629384994508
알려줘!,다이아몬드,0.9888145327568054
하시겠어요?,생각하는데요.,0.9922521710395812
하시겠어요?,다이아몬드,0.9912343621253968
하시겠어요?,분실한,0.99075847864151
하시겠어요?,알려줘.,0.990417778491974
하시겠어요?,무제한이고,0.9899713397026062
하시겠어요?,낸,0.9895009994506836
하시겠어요?,"자동이체,",0.9895007610321044
하시겠어요?,생년월일과,0.989164650440216
하시겠어요?,계속,0.9891210198402404
많지,편하게,0.994637131690979
많지,나오셨습니다.,0.9945364594459534
많지,프리미엄,0.9942216277122498
많지,많으시군요.,0.9940866231918336
많지,편입니다.,0.9938880801200868
많지,않으셨다면,0.9937745928764344
많지,많아지면,0.9919427633285522
많지,3GB,0.991931676864624
많지,것도,0.9917989373207092
적합한,많으시군요.,0.9963185787200928
적합한,많지,0.9962217807769777
적합한,나오셨습니다.,0.9958820939064026
적합한,편입니다.,0.9947620034217834
적합한,거군요.,0.9946957230567932
적합한,원하는,0.9945738911628724
적합한,프리미엄,0.9939700961112976
적합한,편하게,0.9936888813972472
적합한,않으셨다면,0.9934039115905762
적합한,맞는,0.993335485458374
적합한,변경하려는,0.9928811192512512
적합한,<NEW_CHARGE>,0.9927958846092224
없나요?,그거,0.9960116147994996
없나요?,<CHARGE>의,0.9955422282218932
없나요?,5GB,0.995386242866516
없나요?,가입하시겠습니까?,0.9947059750556946
